title,url,artist,songwriter,composer,preview
君恋 ～君に恋をしてから～,https://j-lyric.net/artist/a06211c/l05d3f9.html,ふぇありーているず!,早川博隆・中原徹也,早川博隆・加藤祐平,時計の針は　右回りで僕はまた空回り君に出会って ...
君恋カレンダー,https://j-lyric.net/artist/a05620b/l02a1a9.html,佐香智久,Tomohisa,Tomoyuki,いつの間にか眩しい朝が来て窓の外で声が聞こえてくる ...
君恋酒,https://j-lyric.net/artist/a002d98/l000b2e.html,岩出和也,水木れいじ,水森英夫,君恋酒を 飲む夜は胸がせつない心が…心が痛い好 ...
君恋酒,https://j-lyric.net/artist/a0004ee/l02be70.html,三門忠司,志賀大介,影山時則,ごめん すまぬと 思いつつ向けた背中が 遠くなる ...
君恋し,https://j-lyric.net/artist/a000b3a/l000ce5.html,フランク永井,時雨,佐々紅華,宵闇せまれば 悩みは涯なしみだるる心に うつるは誰 ...
君恋し,https://j-lyric.net/artist/a04d848/l00e134.html,ジェロ,時雨,佐々紅華,宵闇せまれば 悩みは涯なしみだるる心に うつるは誰 ...
君恋し,https://j-lyric.net/artist/a0186b4/l012539.html,八反安未果,時雨,佐々,宵闇せまれば　悩みは涯なしみだるる心に　うつるは誰 ...
君恋し,https://j-lyric.net/artist/a00096c/l018a6e.html,鶴田浩二,時雨,佐々,宵闇せまれば 悩みははてなしみだるる心に うつるは ...
君恋し,https://j-lyric.net/artist/a04faf0/l01c65d.html,張銀淑,時雨,佐々,宵闇せまれば　悩みは涯なしみだれる心に　うつるは誰 ...
君恋し,https://j-lyric.net/artist/a0009fe/l01dbfa.html,石原裕次郎,時雨,佐々,宵やみせまれば　悩みは果なしみだるる心に　うつるは ...
君恋し,https://j-lyric.net/artist/a000605/l01deea.html,五木ひろし,時雨,佐々,宵闇せまれば　悩みは涯なしみだるる心に　うつるは誰 ...
君恋し,https://j-lyric.net/artist/a0015fa/l01e4dc.html,森光子,時雨,佐々,宵闇(よいやみ) せまれば悩(なや)みは はてなし ...
君恋し,https://j-lyric.net/artist/a053b7f/l0204cc.html,二村定一,時雨音羽,佐々紅華,宵闇せまれば 悩みは涯なしみだれる心に うつるは誰 ...
君恋し,https://j-lyric.net/artist/a05c35a/l042afe.html,中澤卓也,時雨音羽,佐々紅華,宵闇せまれば　悩みは涯(はて)なしみだるる心に　う ...
君恋し,https://j-lyric.net/artist/a001459/l043587.html,佳山明生,時雨音羽,佐々紅華,宵闇せまれば　悩みは涯なしみだれる心に　うつるは誰 ...
君恋し,https://j-lyric.net/artist/a0024d1/l05d29a.html,神野美伽,時雨音羽,佐々紅華,宵闇せまれば　悩みは涯なしみだるる心に　うつるは誰 ...
君恋しストーリー,https://j-lyric.net/artist/a05a8f0/l03f709.html,UMI☆KUUN,UMI☆KUUN,emon(Tes.),リセットされた　青い地球でひとり空を見上げたら　涙 ...
君恋列車,https://j-lyric.net/artist/a05fa94/l05ad7e.html,二見颯一,かず翼,水森英夫,あの日別れた　小雪のホーム今日は小雨が　見送(おく ...
君こそスターだ,https://j-lyric.net/artist/a000623/l00280c.html,サザンオールスターズ,桑田佳祐,桑田佳祐,稲村ヶ崎は今日も雨海啼く南風砂にまみれ見つ ...
君こそ僕の世界だった,https://j-lyric.net/artist/a05520c/l05ca16.html,愛美,KITA.,KITA.,君がもういないんだとわかった朝に僕だけが残された意 ...
君こそマイ☆アイドル,https://j-lyric.net/artist/a059a6d/l048e72.html,アルスマグナ,月丘りあ子,hisakuni,100人いても 1000人いてもソッコー見つけられ ...
きみこそみんなのアイドルだ!,https://j-lyric.net/artist/a00140f/l014a1a.html,こおろぎ'73,薩摩,菊池,｢フレー!フレー! ドカベン｣陽にやけた顔 すずし ...
君こそわが命,https://j-lyric.net/artist/a002276/l00169d.html,水原弘,川内康範,猪又公章,あなたをほんとは さがしてた汚れ汚れて 傷ついて ...
君こそわが命,https://j-lyric.net/artist/a0009fe/l01dc1e.html,石原裕次郎,川内,猪又,あなたをほんとは　さがしてた汚れ汚れて　傷ついて ...
君こそわが命,https://j-lyric.net/artist/a000a4c/l01fe29.html,藤田まこと,川内康範,猪俣公章,あなたをほんとは　さがしてた汚れ汚れて　傷ついて ...
君こそわが命,https://j-lyric.net/artist/a0005f8/l02f7d5.html,氷川きよし,川内康範,猪俣公章,あなたをほんとは さがしてた汚れ汚れて 傷ついて ...
君こそわが命,https://j-lyric.net/artist/a000b3a/l033513.html,フランク永井,川内康範,猪俣公章,あなたをほんとは　さがしてた汚れ汚れて　傷ついて ...
君こそわが命,https://j-lyric.net/artist/a000070/l049f4f.html,坂本冬美,川内康範,猪俣公章,あなたをほんとは　さがしてた汚れ汚れて　傷ついて ...
君こそわが命,https://j-lyric.net/artist/a05e200/l050150.html,一条貫太,川内康範,猪俣公章,あなたをほんとは　さがしてた汚れ汚れて　傷ついて ...
君こそわが命,https://j-lyric.net/artist/a00317b/l05a872.html,藤原浩,川内康範,猪俣公章,あなたをほんとは　さがしてた汚(よご)れ汚れて　傷 ...
キミコンパス,https://j-lyric.net/artist/a04bcf3/l03cf5b.html,Machico,eNu,睦月周平,眠る前ベッドの中繰り返しイメージしたの一言目。 ...
キミゴコロ,https://j-lyric.net/artist/a04d332/l022ba6.html,井上ジョー,Joe,Joe,すました表情で君の手を繋いでビンビンに邪気を放って ...
君サイドから,https://j-lyric.net/artist/a05cd58/l040da5.html,橋本絵莉子波多野裕文,橋本絵莉子,波多野裕文,ふじ色のさるすべりを横目に路駐のトラックを追い越し ...
きみさえいれば,https://j-lyric.net/artist/a04e9bf/l04da25.html,国府達矢,国府達矢,国府達矢,きみさえいればどこでもいいきみさえいれば ...
君さえいれば,https://j-lyric.net/artist/a005352/l00018c.html,DEEN,小松未歩,小松未歩,君さえいれば どんな勝負も勝ち続ける暗闇を切り裂く ...
君さえいれば,https://j-lyric.net/artist/a000fb1/l00ff16.html,林原めぐみ,岡崎律子,岡崎律子,I'm a dreamer夜明けの光そそぐ彼の地は ...
君さえいれば,https://j-lyric.net/artist/a0009c4/l010f82.html,小松未歩,小松未歩,小松未歩,君さえいれば どんな勝負も勝ち続ける暗闇を切り裂く ...
君さえいれば,https://j-lyric.net/artist/a0560bf/l027ba9.html,清水翔太 feat.小田和正,清水翔太,清水翔太,あの頃の僕達は空見上げてどんな未来を想像していたん ...
君さえ居れば何も要らない,https://j-lyric.net/artist/a000626/l02c945.html,モーニング娘。,つんく,つんく,僕たちは自由だろなのに窮屈だ「あれはダメ」「そ ...
キミサキ,https://j-lyric.net/artist/a057e18/l030ab6.html,SKY-HI,SKY-HI,SKY-HI,寂しさが募る雨の強い夜中一人で待つ君に向けてと帆を ...
君咲く春,https://j-lyric.net/artist/a05541e/l02551b.html,カワミツサヤカ,川満さやか/小名川高弘,川満さやか/小名川高弘,今はまだ小さな小さな蕾だよでもそれは気付かぬうちに ...
君 ～さくら～,https://j-lyric.net/artist/a051a8d/l01a836.html,Lead(中土居広宜),中土居宏宜,中土居宏宜,ねぇ ぼくは覚えてるよさくら並木を歩いたこと手 ...
君サクラ,https://j-lyric.net/artist/a050b5f/l0292da.html,Sunya,Sunya,Sunya,サクラ 優しく風に舞って 僕の肩に触れた瞬間まるで ...
君去りしあと,https://j-lyric.net/artist/a051dff/l01d6f8.html,大事MANブラザーズオーケストラ,立川俊之,立川俊之,白い奇跡がくれた　夢のような贈り物心の中で今もぶり ...
君去りし後,https://j-lyric.net/artist/a001cc0/l02f0d4.html,吉田拓郎,岡本おさみ,吉田拓郎,「好きしからざる女」だった君の監禁された唄をきいて ...
君去りしクリスマス,https://j-lyric.net/artist/a005352/l01d4e0.html,DEEN,池森秀一,田川伸治,君去りしクリスマス　空っぽのこの部屋片付けが済んで ...
君去りし夏,https://j-lyric.net/artist/a0011b4/l00feaa.html,浜田省吾,浜田省吾,浜田省吾,夏の嵐に打ち上げられ波打ち際に傾いてる錆びたボ ...
君去りし誘惑,https://j-lyric.net/artist/a04c4c1/l00dd27.html,上木彩矢,上木彩矢,大野愛果,君去りし誘惑 カラッポのココロ潤す人は 遠いキ ...
君去りし誘惑,https://j-lyric.net/artist/a0052bd/l02f958.html,大野愛果,Aya,Aika,君去りし誘惑　カラッポのココロ潤す人は　遠いキミし ...
君去りて今は,https://j-lyric.net/artist/a0005f8/l00ffbb.html,氷川きよし,仁井谷,水森英夫,君去りて今は　深き悲しみを胸に抱(いだ)いて唯ひと ...
キミサンバ,https://j-lyric.net/artist/a056c01/l02c8f7.html,GOLD RUSH,GOLD,GOLD,グレーの街 飛び出してスカイブルーの　この空の下 ...
君 the WORLD,https://j-lyric.net/artist/a05c127/l0430e7.html,#ハッシュタグ,Yuki,Yuki,もう自分を傷つけるような事は言わないで僕は君が必要 ...
キミしか,https://j-lyric.net/artist/a05a4bd/l036f1b.html,東雲 DONG WOON from BEAST,DONG,JUN,君だけを (君だけを、いつまでも)いつまでも (君 ...
君しか,https://j-lyric.net/artist/a04f3b1/l021dbb.html,ノースリーブス,秋元康,前山田健一,木漏れ日のオープンカフェあの席に誰かが座ってた...
君しか愛せない,https://j-lyric.net/artist/a060758/l04da82.html,さとみ,さとみ・松本有加,三好啓太,「もう一度会いたい」どこからが　始まりで　どこ ...
君しかいない,https://j-lyric.net/artist/a000441/l0323e5.html,南こうせつ,渡辺なつみ,南こうせつ,雨上がり 寒い朝 君と歩いてるずいぶん遠回りした  ...
君しかいないよ,https://j-lyric.net/artist/a053946/l03d100.html,LEO,LEO,LEO・EQ,今日は朝から君とケンカをして君のこと悲しませてしま ...
君しかいらない,https://j-lyric.net/artist/a00001a/l00df8c.html,中村雅俊,夏目純,中村雅俊,僕の腕の中で寝息たてる素顔弱い人さ…君は辛 ...
君しか勝たん,https://j-lyric.net/artist/a05fbae/l054ced.html,日向坂46,秋元康,デレク・ターナー,そんな切ない 切ない瞳で見ないで表面張力 いっぱい ...
君しか見えない,https://j-lyric.net/artist/a04cf92/l00a8b1.html,イダセイコ,井田聖子,井田聖子,木漏れ日 舞い散る レンガの道待ち合わせたように  ...
君しか見えない,https://j-lyric.net/artist/a04ca86/l02159a.html,kumi,kumi/m.kitaura,kumi/m.kitaura,今 会いたくて 君に会いたくて君をもっともっと好き ...
キミしきる,https://j-lyric.net/artist/a058206/l0514a1.html,石原夏織,やなぎなぎ,石川慧,キミのかたちは四角いかな　丸いかなそれとも想像 ...
キミシダイ,https://j-lyric.net/artist/a001c03/l032617.html,タッキー&翼,木村友威,大西克己,"渚へと誘う風に 心地よく""What shall I d ..."
キミシダイ,https://j-lyric.net/artist/a05835e/l03cd9a.html,Kus Kus,飯塚舞,ATO,いつだって描くの　夢だって描くのどうやっていいかわ ...
キミシダイ,https://j-lyric.net/artist/a05dc6a/l045676.html,BVRK,BVRK,BVRK,キミシダイの人生誰だって悩んで泣く日もある立ち ...
キミシダイ列車,https://j-lyric.net/artist/a04cc4b/l026598.html,ONE OK ROCK,Taka,ONE,Can't take a timeWhat are ...
キミ、死ニ給フコト勿レ,https://j-lyric.net/artist/a04cec0/l01a1fe.html,UNDER THE COUNTER,関谷謙太郎,大隅知宇,キミは無理にいつも頷いて青いドーナツを頬張るメ ...
キミシニタモウコトナカレ,https://j-lyric.net/artist/a04f823/l017dc2.html,May'n,岩里祐穂,本間昭光,どんな場所で どんな声で どうしたいって愛は泣いて ...
きみ死に給ふことなかれ,https://j-lyric.net/artist/a05655d/l04ddec.html,デーモン閣下,デーモン閣下,岡崎司,月影が満ちた有明　これほどに短く　はかなく現世(う ...
君知らず,https://j-lyric.net/artist/a002502/l0207b3.html,ちあきなおみ,千家和也,船村徹,あて名は書けど　一文字もわが名を書けぬ　恋文よ...
君知ル哉、此ノ華,https://j-lyric.net/artist/a053b49/l02ec0b.html,みとせのりこ,みとせのりこ,弘田佳孝,煉瓦の舗道(みち)に黄昏色(セピア)の翳落ちたならば ...
君自身BAND,https://j-lyric.net/artist/a015329/l02c62f.html,FLOW,Kohshi,Takeshi,風に叫んでくれ そうさ 胸の奥のその思いが君だけの ...
君じゃない,https://j-lyric.net/artist/a001fb5/l0200c3.html,松山千春,松山千春,松山千春,愛じゃない　恋じゃない　夢じゃない　君じゃないそれ ...
君じゃない誰かと,https://j-lyric.net/artist/a057d7e/l03f4cb.html,上野優華,上野優華,n-buna,｢どっちが悪いとか、そんなんじゃなくてもう終わりに ...
君じゃない誰かといても...,https://j-lyric.net/artist/a055434/l02d023.html,山岸リサ,山岸リサ,渡辺翔,もう君とは終わったはず選んだのは私二人別の道だ ...
君じゃない誰かといても…,https://j-lyric.net/artist/a055434/l02cdc8.html,山岸リサ,山岸リサ,渡辺翔,もう君とは終わったはず選んだのは私二人別の道だ ...
君じゃない誰かなんて～Tejina～,https://j-lyric.net/artist/a034ffd/l0264fa.html,DEEP,マシコタツロウ,マシコタツロウ,どんな言葉なら伝わるだろう君を想う時 せつなくて ...
君じゃない誰かなんて～Tejina～,https://j-lyric.net/artist/a002576/l049753.html,マシコタツロウ,マシコタツロウ,マシコタツロウ,どんな言葉なら伝わるだろう君を想う時　せつなくて ...
君じゃない誰かなんて～Tejina～,https://j-lyric.net/artist/a05d0c4/l04a280.html,BESTIEM,マシコタツロウ,マシコタツロウ,どんな言葉なら伝わるだろう君を想う時　せつなくて ...
君じゃない!私じゃない!,https://j-lyric.net/artist/a055ff4/l02817a.html,grram,久川実津紀,岡本仁志,いつもより小走りで青空を渡る雲週末なのにひとりで過 ...
